bookId,chapterId,verseId,verseText
1,17,14,  incircunciso circuncidado carne prepúcio eliminado povo quebrou aliança  
1,17,15,  deus abraão sarai mulher chamará sarai sara  
1,17,16,  abençoarei darei filho nascerá abençoarei tornará nações rei povo procederão  
1,17,17,  abraão prostrou rosto terra riu consigo nascer filho homem cem ano sara noventa ano poderá dar luz  
1,17,18,  abraão deus dera ismael vivesse bênção  
1,17,19,  deus respondeu verdade sara mulher dará filho chamará isaque estabelecerei aliança aliança perpétua descendência  
1,17,20,  ismael ouvi pedido fez vou abençoálo farei fecundo multiplicarei extraordinariamente pai doze príncipe farei nação  
1,17,21,  aliança estabelecerei isaque filho sara dará luz neste tempo daqui ano  
1,17,22,  acabou falar abraão deus retirou elevandose  
1,17,23,  naquele dia abraão tomou filho ismael escravo nascido casa comprado dinheiro sexo masculino casa circuncidou carne prepúcio deus ordenado  
1,17,24,  abraão noventa nove ano idade circuncidado carne prepúcio  
1,17,25,  ismael filho treze ano circuncidado carne prepúcio  
1,17,26,  abraão filho ismael circuncidado dia  
1,17,27,  circuncidado homens casa escravo nascido nela comprado estrangeiro  
1,18,1,  senhor apareceu abraão carvalhais manre assentado entrada tenda maior calor dia  
1,18,2,  abraão levantou olho olhou três homens pé vêlo abraão correu porta tenda encontro prostrouse terra  
1,18,3,  senhor puder obter favor olho peço passe ficar servo  
1,18,4,  vou pedir traga água lavem pé descansem árvore  
1,18,5,  trarei comida refaçam força visto chegaram servo poderão seguir responderam faça  
1,18,6,  abraão correu tenda sara amasse três medida farinha faça pão  
1,18,7,  abraão correu gado pegou novilho tenro bom entregou empregado apressou preparálo  
1,18,8,  pegou coalhada leite novilho mandado preparar pôs permaneceu pé junto árvore comeram  
1,18,9,  perguntaram sara mulher respondeu tenda  
1,18,10,  voltarei daqui ano sara mulher dará luz filho sara escutar porta tenda abraão  
1,18,11,  abraão sara velho avançados idade sara cessado costume mulheres  
1,18,12,  sara riu íntimo consigo velha velho senhor prazer  
1,18,13,  senhor perguntou abraão sara riu verdade darei luz velha  
1,18,14,  existe difícil senhor daqui ano neste tempo voltarei sara filho  
1,18,15,  sara medo negou ri verdade riu  
1,18,16,  homens levantaram dali olharam sodoma abraão ia encaminhar  
1,18,17,  senhor devo esconder abraão  
1,18,18,  visto abraão virá poderosa nação nele bendita nações terra  
1,18,19,  escolhi ordene filhos casa fim guardem caminho senhor pratiquem justiça juízo senhor faça abraão prometeu  
1,18,20,  senhor clamor sodoma gomorra aumentado pecado gravíssimo  
1,18,21,  descerei verei fato praticado corresponde clamor veio caso ficarei saber  
1,18,22,  homens partiram dali sodoma abraão permaneceu presença senhor  
1,18,23,  aproximandose abraão perguntou vai destruir justo ímpio  
1,18,24,  cinquenta justo cidade destruirá poupará lugar amor cinquenta justo nela encontram  
1,18,25,  fazeres tal matar justo ímpio justo igual ímpio juiz terra faria justiça  
1,18,26,  senhor encontrar cinquenta justo cidade sodoma pouparei cidade amor  
1,18,27,  abraão continuou atrevi falar senhor pó cinza  
1,18,28,  caso faltarem cinco cinquenta justo destruirá cidade deus respondeu destruirei encontrar quarenta cinco  
1,18,29,  abraão quarenta deus respondeu farei amor quarenta  
1,18,30,  abraão insistiu ire senhor continuar falar trinta senhor respondeu farei encontrar trinta  
1,18,31,  abraão continuou atrevi falar senhor vinte senhor respondeu destruirei amor vinte  
1,18,32,  abraão ire senhor falo dez senhor respondeu destruirei amor dez  
1,18,33,  acabou falar abraão senhor retirou abraão voltou  
1,19,1,  anoitecer dois anjo chegaram sodoma ló sentado junto portão cidade viu anjo levantouse ir encontro prostrouse rosto terra  
1,19,2,  favor senhores venham casa servo poderão passar noite lavar pé levantarse madrugada seguir caminho responderam passaremos noite praça  
1,19,3,  ló insistiu entraram casa deulhe banquete fez assar pães fermento comeram  
1,19,4,  deitassem homens daquela cidade cercaram casa homens sodoma moço velho povo lado  
1,19,5,  chamaram ló disseram homens noitinha entraram casa tragao abusemos  
1,19,6,  ló porta fechoua  
1,19,7,  irmão peçolhe cometam maldade  
1,19,8,  olhem duas filha virgens vou trazêla façam quiserem façam homens acham proteção teto  
1,19,9,  disseram saia daí acrescentaram estrangeiro veio morar pretende juiz vamos atiraramse homem ló aproximaram arrombar porta  
1,19,10,  homens estender mão puxaram ló fecharam porta  
1,19,11,  feriram cegueira menor maior cansaram procura porta  
1,19,12,  homens disseram ló genro filhos filha cidade façao sair daqui  
1,19,13,  vamos destruir lugar clamor aumentado chegar presença senhor senhor enviou destruílo  
1,19,14,  ló saiu falar genro casar filha levantemse saiam lugar senhor vai destruir cidade pensaram ló brincar  
1,19,15,  amanhecer anjo apressaram ló levantese pegue mulher duas filha encontram saia daqui morra cidade castigada  
1,19,16,  demorasse homens pegaram mão mulher duas filha sendolhe senhor misericordioso tiraram puseram cidade  
1,19,17,  havendoos levado corra sair daqui vida olhe trás pare campina fuja monte morra  
1,19,18,  ló senhor  
1,19,19,  servo encontrou favor olho engrandeceste misericórdia comigo salvandome vida fugir monte receio destruição vá alcançar morra  
1,19,20,  cidadezinha fugir permita fuja verdade nela poderei salvar vida  
1,19,21,  anjo respondeu acordo destruir cidade acaba falar  
1,19,22,  vá refugiese nela chegado cidade recebeu nome zoar  
1,19,23,  sol nascer terra ló entrou zoar  
1,19,24,  senhor fez chover enxofre fogo sodoma gomorra veio parte senhor céu  
1,19,25,  destruiu cidade campina moradores cidade nascia terra  
1,19,26,  mulher ló olhou trás virou estátua sal  
1,19,27,  manhã seguinte abraão levantou madrugada lugar estado presença senhor  
1,19,28,  abraão olhou sodoma gomorra terra campina viu terra subia fumaça fumaça fornalha  
1,19,29,  destruiu cidade campina deus lembrou abraão tirou ló destruição subverteu cidade ló morado  
1,19,30,  ló partiu zoar habitou monte duas filha receavam permanecer zoar ló habitou caverna duas filha  
1,19,31,  primogênita moça pai velho homem terra venha unirse conosco costume terra  
1,19,32,  venha vamos embebedálo vinho deitemonos conservemos descendência pai  
1,19,33,  naquela noite deram beber vinho pai entrar primogênita deitou notasse deitou levantou  
1,19,34,  dia seguinte primogênita nova noite deiteime pai vamos embebedálo noite deitese preservemos descendência pai  
1,19,35,  novo naquela noite deram beber vinho pai entrar nova deitou notasse deitou levantou  
1,19,36,  duas filha ló ficaram grávida pai  
1,19,37,  primogênita deu luz filho deu nome moabe pai moabita dia  
1,19,38,  nova deu luz filho deu nome benami pai amonita dia  
1,20,1,  abraão partiu dali terra neguebe habitou cades sur morou gerar  
1,20,2,  abraão dizia sara mulher irmã abimeleque rei gerar mandou buscála  
1,20,3,  deus veio abimeleque sonho noite vai castigado morte mulher tomou marido  
1,20,4,  abimeleque aproximado sara senhor matará nação inocente  
1,20,5,  irmã irmão sinceridade coração inocência fiz  
1,20,6,  deus respondeulhe sonho sei sinceridade coração fez impedi pecasse permiti tocasse nela  
1,20,7,  devolva mulher marido profeta intercederá você viverá devolver saiba morrerá  
1,20,8,  abimeleque levantouse madrugada chamou servo contou homens ficaram medo  
1,20,9,  abimeleque chamou abraão que fez conosco que pequei você trouxesse tamanho pecado sobre reino fez  
1,20,10,  abimeleque perguntou abraão que levou  
1,20,11,  abraão respondeu pensei temor deus neste lugar matarão mulher  
1,20,12,  fato irmã parte pai embora parte mãe veio mulher  
1,20,13,  deus fez sair casa pai andar errante favor fará lugar dirá irmão  
1,20,14,  abimeleque tomou ovelha boi servo serva deu abraão devolveu sara mulher  
1,20,15,  abimeleque terra more parecer  
1,20,16,  sara dei mil moeda prata irmão compensação aconteceu você justificada  
1,20,17,  abraão intercedeu junto deus curou abimeleque mulher serva pudessem filhos  
1,20,18,  senhor tornado estéreis mulheres casa abimeleque sara mulher abraão  
1,21,1,  senhor visitou sara cumpriu prometido  
1,21,2,  sara ficou grávida deu luz filho abraão velhice tempo determinado deus falado  
1,21,3,  filho nasceu sara dera luz abraão deu nome isaque  
1,21,4,  abraão circuncidou filho isaque oito dia deus ordenado  
1,21,5,  abraão cem ano nasceu isaque filho  
1,21,6,  sara deus deu motivo riso ouvir vai rir comigo  
1,21,7,  acrescentou diria abraão sara amamentaria filho velhice dei filho  
1,21,8,  isaque cresceu desmamado nesse dia menino desmamado abraão deu banquete  
1,21,9,  sara viu filho agar egípcia abraão zombar isaque  
1,21,10,  sara abraão mande embora escrava filho filho escrava herdeiro filho isaque  
1,21,11,  abraão ficou incomodado filho  
1,21,12,  deus abraão fique incomodado menino escrava faça sara disser isaque chamada descendência  
1,21,13,  filho escrava farei nação descendente  
1,21,14,  manhã seguinte abraão levantouse madrugada pegou pão odre água pôs costa agar deulhe menino despediu saiu andar rumo deserto berseba  
1,21,15,  acabou água odre agar colocou menino arbusto  
1,21,16,  afastandose sentarse tiro arco dizia verei menino morrer sentandose levantou voz chorou  
1,21,17,  deus ouviu voz menino céu anjo deus chamou agar que agar medo deus ouviu voz menino  
1,21,18,  ponhase pé levante menino segureo mão farei povo  
1,21,19,  deus abriu olho viu poço água ir poço encheu odre água deu beber menino  
1,21,20,  deus menino cresceu morou deserto tornou flecheiro  
1,21,21,  morava deserto parã mãe casou mulher terra egito  
1,21,22,  tempo abimeleque ficol comandante exército disseram abraão deus você faz  
1,21,23,  neste lugar jure deus enganará filho neto tratará terra morado bondade tratei  
1,21,24,  abraão respondeu juro  
1,21,25,  abraão repreendeu abimeleque poço água servo haviam tomado força  
1,21,26,  abimeleque sei fez falou ouvido respeito  
1,21,27,  abraão pegou ovelha boi deu abimeleque dois fizeram aliança  
1,21,28,  abraão pôs parte sete cordeira rebanho  
1,21,29,  abimeleque perguntou abraão significam sete cordeira pôs parte  
1,21,30,  abraão respondeu receberá mão sete cordeira sirvam testemunho cavei poço  
1,21,31,  lugar chamado berseba dois fizeram juramento  
1,21,32,  fizeram aliança berseba abimeleque ficol comandante exército voltaram terra filisteu  
1,21,33,  abraão plantou tamargueira berseba invocou nome senhor deus eterno  
1,21,34,  tempo abraão morou terra filisteu  
1,22,1,  deus pôs abraão prova abraão respondeu eisme  
1,22,2,  deus continuou pegue filho único filho isaque ama vá terra moriá ofereçao holocausto monte mostrar  
1,22,3,  manhã seguinte abraão levantouse madrugada preparado jumento levou consigo dois servo isaque filho rachou lenha holocausto lugar deus indicado  
1,22,4,  terceiro dia abraão ergueu olho viu lugar  
1,22,5,  servo esperem jumento rapaz iremos termo adorado voltaremos junto  
1,22,6,  abraão pegou lenha holocausto colocou isaque filho levava mão fogo faca dois caminhavam junto  
1,22,7,  isaque rompeu silêncio abraão pai pai abraão respondeu eisme filho isaque perguntou fogo lenha cordeiro holocausto  
1,22,8,  abraão respondeu deus proverá cordeiro holocausto filho dois seguiam junto  
1,22,9,  chegaram lugar deus indicado abraão edificou altar arrumou lenha amarrou isaque filho deitou altar lenha  
1,22,10,  estender mão pegou faca sacrificar filho  
1,22,11,  céu anjo senhor chamou abraão abraão respondeu eisme  
1,22,12,  estenda mão menino faça sei teme deus negou filho único filho  
1,22,13,  abraão ergueu olho viu carneiro preso chifre arbusto abraão pegou carneiro ofereceu holocausto lugar filho  
1,22,14,  abraão deu àquele lugar nome senhor proverá daí dizerse dia monte senhor proverá  
1,22,15,  céu segunda anjo senhor chamou abraão  
1,22,16,  fez negou filho único filho juro senhor  
1,22,17,  abençoarei multiplicarei descendência estrela céu areia praia mar descendência tomará posse cidade inimigo  
1,22,18,  descendência bendita nações terra obedeceu voz  
1,22,19,  abraão voltou servo junto berseba fixou residência  
1,22,20,  passada dizer abraão milca dado luz filhos naor irmão abraão  
1,22,21,  uz primogênito buz irmão quemuel pai arã  
1,22,22,  quésede hazo pildas jidlafe betuel  
1,22,23,  betuel gerou rebeca milca deu oito filhos naor irmão abraão  
1,22,24,  concubina naor cujo nome reumá deu luz filhos teba gaã taás maaca  
1,23,1,  sara viveu cento vinte sete ano  
1,23,2,  morreu quiriatearba hebrom terra canaã abraão veio lamentar sara chorar  
1,23,3,  abraão levantouse presença falecida falou filhos hete  
1,23,4,  estrangeiro morador deixemme adquirir sepultura terra possa sepultar falecida mulher  
1,23,5,  filhos hete responderam abraão  
1,23,6,  escute senhor príncipe deus sepulte falecida melhores sepultura recusará ceder sepultura sepulte falecida  
1,23,7,  abraão levantou inclinou povo terra filhos hete  
1,23,8,  falou agrado sepulte falecida escutemme intercedam junto efrom filho zoar  
1,23,9,  ceda caverna macpela pertence fica extremo campo entregue devido preço sepultura  
1,23,10,  efrom heteu sentado filhos hete respondeu abraão maneira pudesse ouvido filhos hete saber entravam portão cidade  
1,23,11,  senhor escute dou campo caverna nele presença filhos povo dou sepulte falecida  
1,23,12,  abraão inclinou povo terra  
1,23,13,  falou efrom presença povo terra concorda escute pagarei preço campo aceiteo sepultarei falecida  
1,23,14,  efrom respondeu  
1,23,15,  senhor escute terreno vale quatrocentas barra prata sepulte falecida  
1,23,16,  abraão ouviu efrom dizer pesoulhe prata falado presença filhos hete saber quatro quilo prata peso usado mercadores  
1,23,17,  campo efrom macpela manre campo caverna arvoredo nele terreno redor  
1,23,18,  passaram propriedade abraão presença filhos hete saber entravam portão cidade  
1,23,19,  abraão sepultou sara mulher caverna campo macpela manre hebrom terra canaã  
1,23,20,  filhos hete confirmou abraão direito campo caverna nele propriedade servir sepultura  
1,24,1,  abraão velho idade avançada senhor abençoado  
